split,file,label_file,sha1,classes,class_ids,class_count,width,height,brightness_mean,contrast_std,blur_laplacian_var,dhash
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0047_biskuit_choco_chips_125.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0047_biskuit_choco_chips_125.txt,4d6774d13fce507855005193ca0ea4465ac7ae72,Biskuit Choco Chips,3,1,1200,1800,135.44473425925926,78.77537251668407,149.1508026123047,8414922707117508430
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0048_biskuit_choco_chips_069.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0048_biskuit_choco_chips_069.txt,4766e79799f9f702f256c7c9b5e16e59d47282fc,Biskuit Choco Chips,3,1,1200,1800,69.69791944444444,48.55931804128072,67.72618865966797,10314475875584307663
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0049_biskuit_choco_chips_188.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0049_biskuit_choco_chips_188.txt,a2b877dcbeb96ae934146000db930b2163baceec,Biskuit Choco Chips,3,1,1200,1600,27.95281197916667,29.054740466973538,28.049135208129883,10018120722106161993
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0050_1_(8).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0050_1_(8).txt,5047de4e0f82bb6f934497a87f5b44aabefda9c1,Biskuit Choco Chips,3,1,236,295,125.96466532605574,66.626992643826,2171.309814453125,8104278309742254893
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0051_biskuit_choco_chips_185.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0051_biskuit_choco_chips_185.txt,ba3a7af1a811658b96868bef2213a69a3f40188e,Biskuit Choco Chips,3,1,1200,800,208.92749270833335,57.50463566444873,1436.789306640625,10730842126236219747
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0052_1_(31).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0052_1_(31).txt,fe54025ca6d4c5a3c3d898566aa24df97633c3b3,Biskuit Choco Chips,3,1,736,1104,122.44617645321361,58.026349214436834,930.9971923828125,1473177989908161473
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0053_biskuit_choco_chips_127.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0053_biskuit_choco_chips_127.txt,dc5fbee98352862b86a96701dc3678581f94aa1e,Biskuit Choco Chips,3,1,1200,1800,99.41721018518518,75.41264674071024,141.0013885498047,512953800771836312
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0054_biskuit_choco_chips_145.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0054_biskuit_choco_chips_145.txt,8357007346c2e5f26803ad034083c2558eb3c062,Biskuit Choco Chips,3,1,1200,1721,107.28460197559558,60.14344446920213,406.988037109375,10884992655034584462
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0055_biskuit_choco_chips_091.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0055_biskuit_choco_chips_091.txt,934793f53ccd894dbb94f7c2f1e8b444c89ca97a,Biskuit Choco Chips,3,1,1200,800,91.96182291666666,65.3292222038523,431.6258544921875,17139958492053629799
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0056_biskuit_choco_chips_043.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0056_biskuit_choco_chips_043.txt,d41c9521d93cc41736e5d73fa552283543fc708c,Biskuit Choco Chips,3,1,1200,1600,151.32198645833333,36.94173909307262,45.07891082763672,9237108257985890286
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0057_biskuit_choco_chips_190.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0057_biskuit_choco_chips_190.txt,9865230d45e0d7209e64cde04a8a5630095f4c8f,Biskuit Choco Chips,3,1,1200,1800,178.2724699074074,46.304899483403226,44.072845458984375,13871333354180234255
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0058_biskuit_choco_chips_085.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0058_biskuit_choco_chips_085.txt,496e9b16a9be407277168c8a1582d4428d2a5d82,Biskuit Choco Chips,3,1,1200,835,86.48769660678643,67.32225311733247,359.5904541015625,14575108688972672185
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0059_1_(43).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0059_1_(43).txt,322008d8b32ac96451fa142e02210a5ff2496a3a,Biskuit Choco Chips,3,1,473,317,78.30802115498763,44.66439376946949,1322.2061767578125,2658500457100899555
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0060_biskuit_choco_chips_154.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0060_biskuit_choco_chips_154.txt,92d8044242e6259d0798320cd448d213636c4b00,Biskuit Choco Chips,3,1,1200,900,154.08412407407408,63.195327175700776,44.600555419921875,12960101785207539209
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0061_biskuit_choco_chips_138.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0061_biskuit_choco_chips_138.txt,4b88f0d1cbb14d5fd7fa0b8bb329a8218ae85173,Biskuit Choco Chips,3,1,1200,1800,80.82770046296297,56.20994681317451,260.4212646484375,17813266047474457855
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0062_biskuit_choco_chips_063.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0062_biskuit_choco_chips_063.txt,e9bf104aca8882c6f8cb52fdeab9bd67a4274594,Biskuit Choco Chips,3,1,1200,1800,161.54372777777778,98.68730797092459,82.0396499633789,38501463540678784
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0063_biskuit_choco_chips_037.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0063_biskuit_choco_chips_037.txt,9f12869b4065ef915d8c8dbd09747291ee0ae4b7,Biskuit Choco Chips,3,1,1200,1600,110.01048541666667,56.3852246959642,325.1687927246094,11940648674749855278
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0064_1_(33).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0064_1_(33).txt,858dcf9cd20532ca11c4843df19e7153c3a3d617,Biskuit Choco Chips,3,1,236,236,239.71866920425165,40.03821044363258,301.3807067871094,288245247581683716
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0065_1_(28).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0065_1_(28).txt,fefba54fd377f85a22d1f5364f23bebff987705b,Biskuit Choco Chips,3,1,736,920,188.26683601134215,97.33460843116663,1262.6715087890625,4831261939942267971
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0066_biskuit_choco_chips_136.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0066_biskuit_choco_chips_136.txt,3db12e8763d2bea0c5253fd408f12b3e97c14a63,Biskuit Choco Chips,3,1,1200,1600,156.936784375,62.36468046426403,105.74555206298828,7839806630451463590
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0067_biskuit_choco_chips_027.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0067_biskuit_choco_chips_027.txt,b4b37e8dee014e7c17b4da186955a5b4b03ce4f8,Biskuit Choco Chips,3,1,1200,1600,224.79895625,44.774186715047314,106.42110443115234,54272862668496791
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0068_1_(4).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0068_1_(4).txt,9ca8d31626a791fe07c7e89c907c1847b0f604d4,Biskuit Choco Chips,3,1,473,335,124.39420024612666,72.94447481723063,681.8687744140625,14899708615499787066
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0069_1_(16).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0069_1_(16).txt,125a04caf4644c298a88573a09816eaaeb7dd8a5,Biskuit Choco Chips,3,1,236,236,113.26362754955473,50.29025529169041,2624.721923828125,8271056850399127148
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0070_biskuit_choco_chips_094.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0070_biskuit_choco_chips_094.txt,7c9dca97317e4b722cc8bc6e33168c1e19462d16,Biskuit Choco Chips,3,1,1200,1800,151.66695277777777,66.83252938635047,7.3781232833862305,17794401871270313628
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0071_biskuit_choco_chips_097.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0071_biskuit_choco_chips_097.txt,5e983a1fe4d44c37fde831f125f3069d15488820,Biskuit Choco Chips,3,1,1200,1800,167.50535092592594,70.26640708678728,754.4955444335938,12804697171438850867
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0072_1_(32).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0072_1_(32).txt,5a0a82c46d6aeaa870648b8b6668754f32dab885,Biskuit Choco Chips,3,1,474,629,123.70717366659288,72.8791281232341,1640.4559326171875,17402206952930225419
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0073_biskuit_choco_chips_171.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0073_biskuit_choco_chips_171.txt,e3558323ff8af180194fd56b2e6aedfcd9be2309,Biskuit Choco Chips,3,1,1200,800,70.45968645833334,57.61999227902607,55.59941864013672,3905293105370325658
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0074_1_(36).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0074_1_(36).txt,02dea222d81df53fba017a66fa4ce7415e764871,Biskuit Choco Chips,3,1,236,354,107.1515129751987,69.97231040738534,2599.040283203125,18010111059311982777
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0075_biskuit_choco_chips_056.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0075_biskuit_choco_chips_056.txt,c93bf961b60de6b20c982f7c3ade3fc793b3abe8,Biskuit Choco Chips,3,1,1200,1798,169.2384149054505,61.7296140551618,20.629823684692383,8779643499552669565
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0076_biskuit_choco_chips_187.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0076_biskuit_choco_chips_187.txt,5c9ef5034f95708cb8b16b1ef36ce5e95ad76cff,Biskuit Choco Chips,3,1,633,928,144.9453137767609,71.08236551415288,559.130126953125,10180777538193471890
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0077_1_(17).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0077_1_(17).txt,22afd913625052cac278155dc1bd7171f10ddc65,Biskuit Choco Chips,3,1,474,845,110.63378024118043,60.0488570578022,466.9980773925781,793480933948495622
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0078_biskuit_choco_chips_119.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0078_biskuit_choco_chips_119.txt,840c4fe9e2097b72d1f2fabe66417f809b329dac,Biskuit Choco Chips,3,1,1200,1600,197.95397864583333,40.64915579604076,138.791259765625,5879277135173714886
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0079_biskuit_choco_chips_008.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0079_biskuit_choco_chips_008.txt,6f49944c0b25ccbc88fab6853bb9114fd1b089dc,Biskuit Choco Chips,3,1,1200,630,123.22872751322751,56.889259929840044,403.4566345214844,7801456552461477317
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0080_biskuit_choco_chips_103.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0080_biskuit_choco_chips_103.txt,2d78e40fbade804c8c986bf602bf385497a37971,Biskuit Choco Chips,3,1,1200,1500,200.23867333333334,47.149014783343624,102.9357681274414,1753354080031
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0081_biskuit_choco_chips_130.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0081_biskuit_choco_chips_130.txt,e9b4b54c3f41e0b754f24a6f94bd752766e99c45,Biskuit Choco Chips,3,1,1200,1500,35.78149166666667,56.30827242557445,192.74461364746094,452612801680693362
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0082_biskuit_choco_chips_048.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0082_biskuit_choco_chips_048.txt,08d16dbba75d6b86e6372f256a51991eeebf6406,Biskuit Choco Chips,3,1,1200,1200,123.30555833333334,58.54152457344024,1824.1142578125,16772693269165098693
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0083_1_(12).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0083_1_(12).txt,66a64f58dcc618ded3fb8ad3a2dd6aa526f917ea,Biskuit Choco Chips,3,1,236,354,57.89816144785981,45.82536796161457,2490.30859375,3236233590380346413
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0084_biskuit_choco_chips_049.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0084_biskuit_choco_chips_049.txt,812b3c20bb3daa20c494277170fc2667b8702b48,Biskuit Choco Chips,3,1,1200,1800,56.75599583333333,31.32021737046721,229.9249267578125,14730543626142322688
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0085_biskuit_choco_chips_016.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0085_biskuit_choco_chips_016.txt,ec6eebd7b213566eab989cf09a3d4207bf1d9d26,Biskuit Choco Chips,3,1,1200,800,52.2577125,53.042716481788,54.960350036621094,16905090649206882563
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0086_biskuit_choco_chips_044.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0086_biskuit_choco_chips_044.txt,c62ece66b88bc8b5bdef470eb6b4051a033aaa88,Biskuit Choco Chips,3,1,1200,1800,181.975775,54.29145478087182,310.39556884765625,1085105887348770053
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0087_biskuit_choco_chips_076.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0087_biskuit_choco_chips_076.txt,d2a3ccf63615c02e1fd786242228753e361ea3e0,Biskuit Choco Chips,3,1,1200,1200,108.18868472222222,64.61609180612692,341.483154296875,16710432420215688512
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0088_biskuit_choco_chips_021.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0088_biskuit_choco_chips_021.txt,8205d7dc5790b9c828f9428a4f05df948611bd73,Biskuit Choco Chips,3,1,1200,2134,104.22832708528585,53.14208373219307,231.01235961914062,13948970325136098220
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0089_biskuit_choco_chips_080.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0089_biskuit_choco_chips_080.txt,da3a9cae68fb396d7676ff2a61d57b7a4f1bcd26,Biskuit Choco Chips,3,1,1200,807,123.42671933085502,56.452687252375995,640.4706420898438,12702563976279325075
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0090_biskuit_choco_chips_200.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0090_biskuit_choco_chips_200.txt,76514567efcf45fc0a5722e72d3bc5e5a771b27a,Biskuit Choco Chips,3,1,1200,1496,137.07161597593583,50.31550600619178,78.33301544189453,13523093125980334348
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0091_biskuit_choco_chips_174.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0091_biskuit_choco_chips_174.txt,fc986f69d3e0558c59c29c85d9890918b039c7d1,Biskuit Choco Chips,3,1,1200,1800,179.10482592592592,49.163366315287846,27.116580963134766,16183018824590743577
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0092_biskuit_choco_chips_046.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0092_biskuit_choco_chips_046.txt,81d06de9d1923b2b1864c13742973a3fd195837d,Biskuit Choco Chips,3,1,1200,1812,35.843723785871966,31.294481905032825,247.5072021484375,1188511468551414
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0093_biskuit_choco_chips_196.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0093_biskuit_choco_chips_196.txt,e3ff87ce2855d0afd9fbc224e6f45b356b256702,Biskuit Choco Chips,3,1,1200,1800,101.81010092592592,58.59224614837731,133.75741577148438,16490159633162689228
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0094_1_(34).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0094_1_(34).txt,adfe631c3b91a9b86146b11d2e4101b9065e695e,Biskuit Choco Chips,3,1,236,423,185.23623632648156,77.74526931367757,1863.61328125,945218454194447919
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0095_biskuit_choco_chips_113.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0095_biskuit_choco_chips_113.txt,2cad731baad965b22d5bc9124de4a0d727ad440f,Biskuit Choco Chips,3,1,1200,864,77.89777874228395,56.21798882767295,2019.425048828125,1535134633367755940
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0096_biskuit_choco_chips_005.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0096_biskuit_choco_chips_005.txt,9be8bc16f3213bf66dbe64378efa9548c9ea170f,Biskuit Choco Chips,3,1,1200,1600,149.44257239583334,67.69549004078445,290.0292663574219,12873285668164151046
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0097_biskuit_choco_chips_066.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0097_biskuit_choco_chips_066.txt,4b9cf043d430fe41052fbbfc29e08c601f13eb92,Biskuit Choco Chips,3,1,1200,1600,126.12799739583333,70.33766150165093,489.35693359375,6023207897087031823
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0098_1_(10).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0098_1_(10).txt,ffc08c3b1b8d79beb2f6c01bd50cef50484c3b26,Biskuit Choco Chips,3,1,236,236,126.45811189313416,61.99116863826894,1858.321533203125,15624819501887424705
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0099_1_(39).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0099_1_(39).txt,fb9538bb13fa259ae745ec7eb319ffde4ad71471,Biskuit Choco Chips,3,1,236,353,131.0477145052096,66.7056021768493,3143.313232421875,11086162652782566602
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0100_biskuit_choco_chips_017.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0100_biskuit_choco_chips_017.txt,aab1d92efc292f58e8cc45226132f12587ac70a3,Biskuit Choco Chips,3,1,1200,2133,83.22682489451476,78.3499477118187,26.447031021118164,16386334895120781456
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0101_biskuit_choco_chips_060.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0101_biskuit_choco_chips_060.txt,8820bdc348e31b7de0b950ae2582aa1802677c9c,Biskuit Choco Chips,3,1,1200,1800,41.077072685185186,48.480704304844735,53.49626541137695,14056800170113304397
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0102_biskuit_choco_chips_176.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0102_biskuit_choco_chips_176.txt,be2201c1e1a1e902b45e66ccd9ccecd54dcb6165,Biskuit Choco Chips,3,1,1200,800,193.42967395833332,64.05500021204067,1472.8326416015625,1953203295632449936
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0103_biskuit_choco_chips_055.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0103_biskuit_choco_chips_055.txt,0109090f4094450ef1e7e6a55ce433b7cdb2016a,Biskuit Choco Chips,3,1,1200,1800,119.8575837962963,38.01743747738851,88.46484375,8642389989187381214
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0104_1_(6).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0104_1_(6).txt,955a24e5768cd67b843c127649ef4a0f0b09cd13,Biskuit Choco Chips,3,1,736,1104,73.13232144966919,48.462390425186726,464.2098388671875,10156594405481573616
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0105_biskuit_choco_chips_004.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0105_biskuit_choco_chips_004.txt,dd8fec09d10a139098d12df089890a60dbd3bbc2,Biskuit Choco Chips,3,1,1200,2139,191.1574466261493,49.287909726603885,278.2264404296875,14049144540225769231
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0106_biskuit_choco_chips_100.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0106_biskuit_choco_chips_100.txt,fc6ea66d845f1cc865e717e2fb41174bcda4531a,Biskuit Choco Chips,3,1,1200,2133,208.14161431473667,59.09750791986504,174.083740234375,14443500092772999184
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0107_biskuit_choco_chips_015.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0107_biskuit_choco_chips_015.txt,365fec774cc0414b49216ffeba81844a6ea067ab,Biskuit Choco Chips,3,1,1200,1318,36.78224329792615,51.55496868617181,217.77444458007812,10980278200009666918
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0108_biskuit_choco_chips_001.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0108_biskuit_choco_chips_001.txt,8d6b097babce458cabb09cfb86ede099e57a5249,Biskuit Choco Chips,3,1,1200,2138,85.01513447146866,38.86423476536712,23.56452751159668,283855414151414840
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0109_biskuit_choco_chips_118.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0109_biskuit_choco_chips_118.txt,a1e4124780aedd8c3ee3bc508a93387091bf0cf3,Biskuit Choco Chips,3,1,1200,1800,40.10004444444444,34.3875076019199,55.43697738647461,11002306027380264529
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0110_biskuit_choco_chips_034.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0110_biskuit_choco_chips_034.txt,14aec53fa9d62a06fff62a84a9fc34004eb78028,Biskuit Choco Chips,3,1,1200,1800,121.6586675925926,74.60844995189682,541.3886108398438,5039793171668969027
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0111_1_(35).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0111_1_(35).txt,aa2fb48bbd332b95b04af31c2b7eb87c7bf0f393,Biskuit Choco Chips,3,1,474,711,203.65160201059896,56.83390330993117,372.6456298828125,1887399820892014742
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0112_biskuit_choco_chips_194.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0112_biskuit_choco_chips_194.txt,e7844c074cdf597e59d190d5f5b5f05665d3a2a6,Biskuit Choco Chips,3,1,1200,2130,71.01390492957746,52.62224426116515,226.6479949951172,8917092751623781361
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0113_biskuit_choco_chips_029.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0113_biskuit_choco_chips_029.txt,272f8b9990c64ead814022df5219e04743926dd6,Biskuit Choco Chips,3,1,1200,1800,115.02422083333333,73.455690901735,265.7987976074219,15808595386515222260
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0114_biskuit_choco_chips_054.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0114_biskuit_choco_chips_054.txt,a7a47414c58ce454067d6705c2c8ded175fabe6a,Biskuit Choco Chips,3,1,1200,811,124.43964960953555,78.00793235772903,278.68194580078125,14469454942794185010
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0115_1_(2).jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0115_1_(2).txt,9003b299f1c5580dc48f2a92092673b96a610261,Biskuit Choco Chips,3,1,736,1307,107.28035598449819,60.76097779977055,385.4103088378906,16414511603471558622
train,data_output\yolo_roboflow_only\images\train\cookpad_200_extra_biskuit_choco_chips_0116_biskuit_choco_chips_192.jpg,data_output\yolo_roboflow_only\labels\train\cookpad_200_extra_biskuit_choco_chips_0116_biskuit_choco_chips_192.txt,7b2208ed8cab560e9db4eb36078528a029667633,Biskuit Choco Chips,3,1,1200,1800,76.69456574074074,61.83473632510089,184.8423309326172,9695835218852461703
